id	dataset	modified	collection.1	plant	type	family	subfamily	tribe	vernacularName	beeBibliographicCitation	pollinator	percentual	author	municipality	state	region	vegetalForm	reference	image.id	image.original	image.local	image.resized	image.thumbnail	image.credits
5c16775e0a2ce90015467258	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Trema micantha	visitedBy	Apidae	Apinae	Meliponini	Arapuá, Irapuá	JMF Camargo, SRM Pedro (2013) Meliponini Lepeletier, 1836. In Moure JS, Urban D & Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018| Pedro SRM, Camargo JMF (1999) Hymenoptera, Apiformes. In: Joly CA & Bicudo CEM (Orgs). Biodiversidade do Estado de São Paulo. Volume 5. BIOTA/FAPESP.| Nogueira-Neto P (1997) Vida e criação de abelhas indígenas sem ferrão. Editora Nogueirapis, São Paulo, 445p. 	Trigona spinipes	14.63	Cortopassi-Laurindo M (1982)| Cortopassi-Laurindo et al (1987)| Cortopassi-Laurindo et al (1988)	São Paulo	São Paulo	Sudeste	Área urbana	Cortopassi-Laurindo M (1982) Divisão de recursos troficos entre abelhas sociais principalmente em Apis mellifera Linne e Trigona (Trigona) spinipes Fabricius (Apidae, Hymenoptera). Tese de doutorado.Universidade de São Paulo, São Paulo.| Cortopassi-Laurindo M, Ramalho M (1988) Pollen harvest by africanized Apis mellifera and Trigona spinipes in São Paulo botanical and ecological views. Apidologie 19(1):1-24.	interaction-1ym5FC6TguyUkfTOUeAt0D7YMpFw4hmGg	https://docs.google.com/uc?id=1ym5FC6TguyUkfTOUeAt0D7YMpFw4hmGg	/images/interaction-1ym5FC6TguyUkfTOUeAt0D7YMpFw4hmGg.jpeg	/resized/interaction-1ym5FC6TguyUkfTOUeAt0D7YMpFw4hmGg.jpeg	/thumbnails/interaction-1ym5FC6TguyUkfTOUeAt0D7YMpFw4hmGg.jpeg	Kátia Aleixo
5c16775e0a2ce90015467259	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Eucalyptus blakelyi	visitedBy	Apidae	Apinae	Apini	Abelha-europeia, Abelha-de-mel, Abelha-africanizada, Abelha-domestíca, Oropa	JS Moure (2012) Apini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018|	Apis mellifera	75.67	Cortopassi-Laurindo M (1982)| Cortopassi-Laurindo et al (1987)| Cortopassi-Laurindo et al (1988)	São Paulo	São Paulo	Sudeste	Área urbana	Cortopassi-Laurindo M (1982) Divisão de recursos troficos entre abelhas sociais principalmente em Apis mellifera Linne e Trigona (Trigona) spinipes Fabricius (Apidae, Hymenoptera). Tese de doutorado.Universidade de São Paulo, São Paulo.| Cortopassi-Laurindo M, Ramalho M (1988) Pollen harvest by africanized Apis mellifera and Trigona spinipes in São Paulo botanical and ecological views. Apidologie 19(1):1-24.	interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	https://docs.google.com/uc?id=0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	/images/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/resized/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/thumbnails/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	Kátia Aleixo
5c16775e0a2ce9001546725a	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Mimosa velloziana	visitedBy	Apidae	Apinae	Apini	Abelha-europeia, Abelha-de-mel, Abelha-africanizada, Abelha-domestíca, Oropa	JS Moure (2012) Apini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018|	Apis mellifera	49.73	Cortopassi-Laurindo M (1982)| Cortopassi-Laurindo et al (1987)| Cortopassi-Laurindo et al (1988)	São Paulo	São Paulo	Sudeste	Área urbana	Cortopassi-Laurindo M (1982) Divisão de recursos troficos entre abelhas sociais principalmente em Apis mellifera Linne e Trigona (Trigona) spinipes Fabricius (Apidae, Hymenoptera). Tese de doutorado.Universidade de São Paulo, São Paulo.| Cortopassi-Laurindo M, Ramalho M (1988) Pollen harvest by africanized Apis mellifera and Trigona spinipes in São Paulo botanical and ecological views. Apidologie 19(1):1-24.	interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	https://docs.google.com/uc?id=0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	/images/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/resized/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/thumbnails/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	Kátia Aleixo
5c16775e0a2ce9001546725b	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Psidium guajava	visitedBy	Apidae	Apinae	Apini	Abelha-europeia, Abelha-de-mel, Abelha-africanizada, Abelha-domestíca, Oropa	JS Moure (2012) Apini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018|	Apis mellifera	14.24	Cortopassi-Laurindo M (1982)| Cortopassi-Laurindo et al (1987)| Cortopassi-Laurindo et al (1988)	São Paulo	São Paulo	Sudeste	Área urbana	Cortopassi-Laurindo M (1982) Divisão de recursos troficos entre abelhas sociais principalmente em Apis mellifera Linne e Trigona (Trigona) spinipes Fabricius (Apidae, Hymenoptera). Tese de doutorado.Universidade de São Paulo, São Paulo.| Cortopassi-Laurindo M, Ramalho M (1988) Pollen harvest by africanized Apis mellifera and Trigona spinipes in São Paulo botanical and ecological views. Apidologie 19(1):1-24.	interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	https://docs.google.com/uc?id=0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	/images/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/resized/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/thumbnails/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	Kátia Aleixo
5c16775e0a2ce9001546725c	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Ricinus communis	visitedBy	Apidae	Apinae	Apini	Abelha-europeia, Abelha-de-mel, Abelha-africanizada, Abelha-domestíca, Oropa	JS Moure (2012) Apini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018|	Apis mellifera	11.92	Cortopassi-Laurindo M (1982)| Cortopassi-Laurindo et al (1987)| Cortopassi-Laurindo et al (1988)	São Paulo	São Paulo	Sudeste	Área urbana	Cortopassi-Laurindo M (1982) Divisão de recursos troficos entre abelhas sociais principalmente em Apis mellifera Linne e Trigona (Trigona) spinipes Fabricius (Apidae, Hymenoptera). Tese de doutorado.Universidade de São Paulo, São Paulo.| Cortopassi-Laurindo M, Ramalho M (1988) Pollen harvest by africanized Apis mellifera and Trigona spinipes in São Paulo botanical and ecological views. Apidologie 19(1):1-24.	interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	https://docs.google.com/uc?id=0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	/images/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/resized/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/thumbnails/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	Kátia Aleixo
5c16775e0a2ce9001546725d	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Archontophoenix cunninghamiana	visitedBy	Apidae	Apinae	Meliponini	Arapuá, Irapuá	JMF Camargo, SRM Pedro (2013) Meliponini Lepeletier, 1836. In Moure JS, Urban D & Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018| Pedro SRM, Camargo JMF (1999) Hymenoptera, Apiformes. In: Joly CA & Bicudo CEM (Orgs). Biodiversidade do Estado de São Paulo. Volume 5. BIOTA/FAPESP.| Nogueira-Neto P (1997) Vida e criação de abelhas indígenas sem ferrão. Editora Nogueirapis, São Paulo, 445p. 	Trigona spinipes	25.9	Cortopassi-Laurindo M (1982)| Cortopassi-Laurindo et al (1987)| Cortopassi-Laurindo et al (1988)	São Paulo	São Paulo	Sudeste	Área urbana	Cortopassi-Laurindo M (1982) Divisão de recursos troficos entre abelhas sociais principalmente em Apis mellifera Linne e Trigona (Trigona) spinipes Fabricius (Apidae, Hymenoptera). Tese de doutorado.Universidade de São Paulo, São Paulo.| Cortopassi-Laurindo M, Ramalho M (1988) Pollen harvest by africanized Apis mellifera and Trigona spinipes in São Paulo botanical and ecological views. Apidologie 19(1):1-24.	interaction-1ym5FC6TguyUkfTOUeAt0D7YMpFw4hmGg	https://docs.google.com/uc?id=1ym5FC6TguyUkfTOUeAt0D7YMpFw4hmGg	/images/interaction-1ym5FC6TguyUkfTOUeAt0D7YMpFw4hmGg.jpeg	/resized/interaction-1ym5FC6TguyUkfTOUeAt0D7YMpFw4hmGg.jpeg	/thumbnails/interaction-1ym5FC6TguyUkfTOUeAt0D7YMpFw4hmGg.jpeg	Kátia Aleixo
5c16775e0a2ce9001546725e	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Eucalyptus blakelyi	visitedBy	Apidae	Apinae	Apini	Abelha-europeia, Abelha-de-mel, Abelha-africanizada, Abelha-domestíca, Oropa	JS Moure (2012) Apini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018|	Apis mellifera	73.1	Cortopassi-Laurindo M (1982)| Cortopassi-Laurindo et al (1987)| Cortopassi-Laurindo et al (1988)	São Paulo	São Paulo	Sudeste	Área urbana	Cortopassi-Laurindo M (1982) Divisão de recursos troficos entre abelhas sociais principalmente em Apis mellifera Linne e Trigona (Trigona) spinipes Fabricius (Apidae, Hymenoptera). Tese de doutorado.Universidade de São Paulo, São Paulo.| Cortopassi-Laurindo M, Ramalho M (1988) Pollen harvest by africanized Apis mellifera and Trigona spinipes in São Paulo botanical and ecological views. Apidologie 19(1):1-24.	interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	https://docs.google.com/uc?id=0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	/images/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/resized/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/thumbnails/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	Kátia Aleixo
5c16775e0a2ce9001546725f	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Mimosa velloziana	visitedBy	Apidae	Apinae	Apini	Abelha-europeia, Abelha-de-mel, Abelha-africanizada, Abelha-domestíca, Oropa	JS Moure (2012) Apini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018|	Apis mellifera	38.8	Cortopassi-Laurindo M (1982)| Cortopassi-Laurindo et al (1987)| Cortopassi-Laurindo et al (1988)	São Paulo	São Paulo	Sudeste	Área urbana	Cortopassi-Laurindo M (1982) Divisão de recursos troficos entre abelhas sociais principalmente em Apis mellifera Linne e Trigona (Trigona) spinipes Fabricius (Apidae, Hymenoptera). Tese de doutorado.Universidade de São Paulo, São Paulo.| Cortopassi-Laurindo M, Ramalho M (1988) Pollen harvest by africanized Apis mellifera and Trigona spinipes in São Paulo botanical and ecological views. Apidologie 19(1):1-24.	interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	https://docs.google.com/uc?id=0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	/images/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/resized/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/thumbnails/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	Kátia Aleixo
5c16775e0a2ce90015467260	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Archontophoenix cunninghamiana	visitedBy	Apidae	Apinae	Meliponini	Arapuá, Irapuá	JMF Camargo, SRM Pedro (2013) Meliponini Lepeletier, 1836. In Moure JS, Urban D & Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018| Pedro SRM, Camargo JMF (1999) Hymenoptera, Apiformes. In: Joly CA & Bicudo CEM (Orgs). Biodiversidade do Estado de São Paulo. Volume 5. BIOTA/FAPESP.| Nogueira-Neto P (1997) Vida e criação de abelhas indígenas sem ferrão. Editora Nogueirapis, São Paulo, 445p. 	Trigona spinipes	77.43	Cortopassi-Laurindo M (1982)| Cortopassi-Laurindo et al (1987)| Cortopassi-Laurindo et al (1988)	São Paulo	São Paulo	Sudeste	Área urbana	Cortopassi-Laurindo M (1982) Divisão de recursos troficos entre abelhas sociais principalmente em Apis mellifera Linne e Trigona (Trigona) spinipes Fabricius (Apidae, Hymenoptera). Tese de doutorado.Universidade de São Paulo, São Paulo.| Cortopassi-Laurindo M, Ramalho M (1988) Pollen harvest by africanized Apis mellifera and Trigona spinipes in São Paulo botanical and ecological views. Apidologie 19(1):1-24.	interaction-1ym5FC6TguyUkfTOUeAt0D7YMpFw4hmGg	https://docs.google.com/uc?id=1ym5FC6TguyUkfTOUeAt0D7YMpFw4hmGg	/images/interaction-1ym5FC6TguyUkfTOUeAt0D7YMpFw4hmGg.jpeg	/resized/interaction-1ym5FC6TguyUkfTOUeAt0D7YMpFw4hmGg.jpeg	/thumbnails/interaction-1ym5FC6TguyUkfTOUeAt0D7YMpFw4hmGg.jpeg	Kátia Aleixo
5c16775e0a2ce90015467261	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Eucalyptus blakelyi	visitedBy	Apidae	Apinae	Apini	Abelha-europeia, Abelha-de-mel, Abelha-africanizada, Abelha-domestíca, Oropa	JS Moure (2012) Apini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018|	Apis mellifera	43.33	Cortopassi-Laurindo M (1982)| Cortopassi-Laurindo et al (1987)| Cortopassi-Laurindo et al (1988)	São Paulo	São Paulo	Sudeste	Área urbana	Cortopassi-Laurindo M (1982) Divisão de recursos troficos entre abelhas sociais principalmente em Apis mellifera Linne e Trigona (Trigona) spinipes Fabricius (Apidae, Hymenoptera). Tese de doutorado.Universidade de São Paulo, São Paulo.| Cortopassi-Laurindo M, Ramalho M (1988) Pollen harvest by africanized Apis mellifera and Trigona spinipes in São Paulo botanical and ecological views. Apidologie 19(1):1-24.	interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	https://docs.google.com/uc?id=0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	/images/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/resized/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/thumbnails/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	Kátia Aleixo
5c16775e0a2ce90015467262	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Archontophoenix cunninghamiana	visitedBy	Apidae	Apinae	Meliponini	Arapuá, Irapuá	JMF Camargo, SRM Pedro (2013) Meliponini Lepeletier, 1836. In Moure JS, Urban D & Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018| Pedro SRM, Camargo JMF (1999) Hymenoptera, Apiformes. In: Joly CA & Bicudo CEM (Orgs). Biodiversidade do Estado de São Paulo. Volume 5. BIOTA/FAPESP.| Nogueira-Neto P (1997) Vida e criação de abelhas indígenas sem ferrão. Editora Nogueirapis, São Paulo, 445p. 	Trigona spinipes	19.71	Cortopassi-Laurindo M (1982)| Cortopassi-Laurindo et al (1987)| Cortopassi-Laurindo et al (1988)	São Paulo	São Paulo	Sudeste	Área urbana	Cortopassi-Laurindo M (1982) Divisão de recursos troficos entre abelhas sociais principalmente em Apis mellifera Linne e Trigona (Trigona) spinipes Fabricius (Apidae, Hymenoptera). Tese de doutorado.Universidade de São Paulo, São Paulo.| Cortopassi-Laurindo M, Ramalho M (1988) Pollen harvest by africanized Apis mellifera and Trigona spinipes in São Paulo botanical and ecological views. Apidologie 19(1):1-24.	interaction-1ym5FC6TguyUkfTOUeAt0D7YMpFw4hmGg	https://docs.google.com/uc?id=1ym5FC6TguyUkfTOUeAt0D7YMpFw4hmGg	/images/interaction-1ym5FC6TguyUkfTOUeAt0D7YMpFw4hmGg.jpeg	/resized/interaction-1ym5FC6TguyUkfTOUeAt0D7YMpFw4hmGg.jpeg	/thumbnails/interaction-1ym5FC6TguyUkfTOUeAt0D7YMpFw4hmGg.jpeg	Kátia Aleixo
5c16775e0a2ce90015467263	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Eucalyptus blakelyi	visitedBy	Apidae	Apinae	Apini	Abelha-europeia, Abelha-de-mel, Abelha-africanizada, Abelha-domestíca, Oropa	JS Moure (2012) Apini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018|	Apis mellifera	66.22	Cortopassi-Laurindo M (1982)| Cortopassi-Laurindo et al (1987)| Cortopassi-Laurindo et al (1988)	São Paulo	São Paulo	Sudeste	Área urbana	Cortopassi-Laurindo M (1982) Divisão de recursos troficos entre abelhas sociais principalmente em Apis mellifera Linne e Trigona (Trigona) spinipes Fabricius (Apidae, Hymenoptera). Tese de doutorado.Universidade de São Paulo, São Paulo.| Cortopassi-Laurindo M, Ramalho M (1988) Pollen harvest by africanized Apis mellifera and Trigona spinipes in São Paulo botanical and ecological views. Apidologie 19(1):1-24.	interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	https://docs.google.com/uc?id=0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	/images/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/resized/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/thumbnails/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	Kátia Aleixo
5c16775e0a2ce90015467264	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Archontophoenix cunninghamiana	visitedBy	Apidae	Apinae	Meliponini	Arapuá, Irapuá	JMF Camargo, SRM Pedro (2013) Meliponini Lepeletier, 1836. In Moure JS, Urban D & Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018| Pedro SRM, Camargo JMF (1999) Hymenoptera, Apiformes. In: Joly CA & Bicudo CEM (Orgs). Biodiversidade do Estado de São Paulo. Volume 5. BIOTA/FAPESP.| Nogueira-Neto P (1997) Vida e criação de abelhas indígenas sem ferrão. Editora Nogueirapis, São Paulo, 445p. 	Trigona spinipes	23.16	Cortopassi-Laurindo M (1982)| Cortopassi-Laurindo et al (1987)| Cortopassi-Laurindo et al (1988)	São Paulo	São Paulo	Sudeste	Área urbana	Cortopassi-Laurindo M (1982) Divisão de recursos troficos entre abelhas sociais principalmente em Apis mellifera Linne e Trigona (Trigona) spinipes Fabricius (Apidae, Hymenoptera). Tese de doutorado.Universidade de São Paulo, São Paulo.| Cortopassi-Laurindo M, Ramalho M (1988) Pollen harvest by africanized Apis mellifera and Trigona spinipes in São Paulo botanical and ecological views. Apidologie 19(1):1-24.	interaction-1ym5FC6TguyUkfTOUeAt0D7YMpFw4hmGg	https://docs.google.com/uc?id=1ym5FC6TguyUkfTOUeAt0D7YMpFw4hmGg	/images/interaction-1ym5FC6TguyUkfTOUeAt0D7YMpFw4hmGg.jpeg	/resized/interaction-1ym5FC6TguyUkfTOUeAt0D7YMpFw4hmGg.jpeg	/thumbnails/interaction-1ym5FC6TguyUkfTOUeAt0D7YMpFw4hmGg.jpeg	Kátia Aleixo
5c16775e0a2ce90015467265	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Eucalyptus blakelyi	visitedBy	Apidae	Apinae	Apini	Abelha-europeia, Abelha-de-mel, Abelha-africanizada, Abelha-domestíca, Oropa	JS Moure (2012) Apini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018|	Apis mellifera	80.27	Cortopassi-Laurindo M (1982)| Cortopassi-Laurindo et al (1987)| Cortopassi-Laurindo et al (1988)	São Paulo	São Paulo	Sudeste	Área urbana	Cortopassi-Laurindo M (1982) Divisão de recursos troficos entre abelhas sociais principalmente em Apis mellifera Linne e Trigona (Trigona) spinipes Fabricius (Apidae, Hymenoptera). Tese de doutorado.Universidade de São Paulo, São Paulo.| Cortopassi-Laurindo M, Ramalho M (1988) Pollen harvest by africanized Apis mellifera and Trigona spinipes in São Paulo botanical and ecological views. Apidologie 19(1):1-24.	interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	https://docs.google.com/uc?id=0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	/images/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/resized/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/thumbnails/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	Kátia Aleixo
5c16775e0a2ce90015467266	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Archontophoenix cunninghamiana	visitedBy	Apidae	Apinae	Meliponini	Arapuá, Irapuá	JMF Camargo, SRM Pedro (2013) Meliponini Lepeletier, 1836. In Moure JS, Urban D & Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018| Pedro SRM, Camargo JMF (1999) Hymenoptera, Apiformes. In: Joly CA & Bicudo CEM (Orgs). Biodiversidade do Estado de São Paulo. Volume 5. BIOTA/FAPESP.| Nogueira-Neto P (1997) Vida e criação de abelhas indígenas sem ferrão. Editora Nogueirapis, São Paulo, 445p. 	Trigona spinipes	20.64	Cortopassi-Laurindo M (1982)| Cortopassi-Laurindo et al (1987)| Cortopassi-Laurindo et al (1988)	São Paulo	São Paulo	Sudeste	Área urbana	Cortopassi-Laurindo M (1982) Divisão de recursos troficos entre abelhas sociais principalmente em Apis mellifera Linne e Trigona (Trigona) spinipes Fabricius (Apidae, Hymenoptera). Tese de doutorado.Universidade de São Paulo, São Paulo.| Cortopassi-Laurindo M, Ramalho M (1988) Pollen harvest by africanized Apis mellifera and Trigona spinipes in São Paulo botanical and ecological views. Apidologie 19(1):1-24.	interaction-1ym5FC6TguyUkfTOUeAt0D7YMpFw4hmGg	https://docs.google.com/uc?id=1ym5FC6TguyUkfTOUeAt0D7YMpFw4hmGg	/images/interaction-1ym5FC6TguyUkfTOUeAt0D7YMpFw4hmGg.jpeg	/resized/interaction-1ym5FC6TguyUkfTOUeAt0D7YMpFw4hmGg.jpeg	/thumbnails/interaction-1ym5FC6TguyUkfTOUeAt0D7YMpFw4hmGg.jpeg	Kátia Aleixo
5c16775e0a2ce90015467267	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Eucalyptus blakelyi	visitedBy	Apidae	Apinae	Apini	Abelha-europeia, Abelha-de-mel, Abelha-africanizada, Abelha-domestíca, Oropa	JS Moure (2012) Apini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018|	Apis mellifera	54.42	Cortopassi-Laurindo M (1982)| Cortopassi-Laurindo et al (1987)| Cortopassi-Laurindo et al (1988)	São Paulo	São Paulo	Sudeste	Área urbana	Cortopassi-Laurindo M (1982) Divisão de recursos troficos entre abelhas sociais principalmente em Apis mellifera Linne e Trigona (Trigona) spinipes Fabricius (Apidae, Hymenoptera). Tese de doutorado.Universidade de São Paulo, São Paulo.| Cortopassi-Laurindo M, Ramalho M (1988) Pollen harvest by africanized Apis mellifera and Trigona spinipes in São Paulo botanical and ecological views. Apidologie 19(1):1-24.	interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	https://docs.google.com/uc?id=0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	/images/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/resized/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/thumbnails/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	Kátia Aleixo
